scenario,run_id,t_s,T_h_in_K,T_h_out_K,T_c_in_K,T_c_out_K,delta_P_Pa,U_mean_W_m2K,delta_f_mean_m,delta_f_max_m,freezing_alarm,early_stop,t_h,group,U_ideal,dP_ideal,T_h_out_ideal,T_c_out_ideal,Q_ideal,eps_ideal,U_error,dP_error,T_h_out_error,T_c_out_error,dP_meas_unc,dP_ideal_unc,dP_error_unc
rapid_freezing,2,4509.39,242.471,152.167,105.412,166.433,738.525,237.024,0.000328355,0.000409572,0,0,1.2526083333333333,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-18.60379057494839,120.08423507022292,3.803020195284404,-4.028251919391096,1.47705,61.844076492977706,61.86171250435748
rapid_freezing,2,4539.46,243.193,152.168,105.638,167.376,740.978,236.903,0.000330442,0.000412212,0,0,1.2609611111111112,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-18.7247905749484,122.53723507022289,3.8040201952844086,-3.0852519193910837,1.4819559999999998,61.844076492977706,61.86182983759221
rapid_freezing,2,4569.52,243.622,152.385,106.238,165.985,737.785,236.783,0.000332529,0.000414851,0,0,1.2693111111111113,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-18.844790574948405,119.34423507022291,4.021020195284393,-4.476251919391075,1.47557,61.844076492977706,61.86167718462035
rapid_freezing,2,4599.58,243.175,154.08,104.753,165.944,738.819,236.662,0.000334614,0.000417489,0,0,1.2776611111111111,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-18.965790574948386,120.3782350702229,5.716020195284415,-4.5172519193911,1.477638,61.844076492977706,61.86172654661622
rapid_freezing,2,4629.65,243.219,152.663,105.445,166.295,741.492,236.542,0.000336697,0.000420126,0,0,1.2860138888888888,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-19.08579057494839,123.0512350702229,4.299020195284413,-4.166251919391101,1.4829839999999999,61.844076492977706,61.861854472797155
rapid_freezing,2,4659.71,243.013,152.332,104.809,164.905,744.495,236.422,0.00033878,0.000422761,0,0,1.2943638888888889,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-19.205790574948395,126.05423507022294,3.968020195284396,-5.556251919391087,1.48899,61.844076492977706,61.86199874308441
rapid_freezing,2,4689.77,243.636,151.651,104.937,166.438,744.186,236.302,0.000340861,0.000425395,0,0,1.302713888888889,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-19.3257905749484,125.74523507022298,3.2870201952844127,-4.0232519193911,1.488372,61.844076492977706,61.86198387119234
rapid_freezing,2,4719.83,243.818,152.863,105.596,166.05,741.368,236.182,0.000342941,0.000428029,0,0,1.3110638888888888,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-19.445790574948404,122.92723507022299,4.499020195284402,-4.411251919391077,1.482736,61.844076492977706,61.861848528111196
rapid_freezing,2,4749.9,243.593,152.896,104.559,165.732,745.17,236.063,0.00034502,0.000430661,0,0,1.3194166666666665,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-19.564790574948404,126.7292350702229,4.532020195284389,-4.729251919391089,1.49034,61.844076492977706,61.86203125168844
rapid_freezing,2,4779.96,243.769,153.165,105.924,165.959,744.332,235.944,0.000347097,0.000433291,0,0,1.3277666666666668,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-19.683790574948404,125.89123507022293,4.801020195284394,-4.502251919391085,1.488664,61.844076492977706,61.86199089727208
rapid_freezing,2,4810.02,243.909,153.096,106.138,165.938,744.215,235.825,0.000349173,0.000435921,0,0,1.3361166666666668,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-19.802790574948403,125.77423507022297,4.732020195284406,-4.5232519193911,1.4884300000000001,61.844076492977706,61.86198526667389
rapid_freezing,2,4840.08,244.655,152.911,105.551,166.243,747.989,235.706,0.000351248,0.00043855,0,0,1.3444666666666667,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-19.921790574948403,129.54823507022297,4.547020195284404,-4.2182519193910935,1.495978,61.844076492977706,61.862167335502896
rapid_freezing,2,4870.15,243.884,152.449,105.001,166.473,750.246,235.587,0.000353321,0.000441177,0,0,1.3528194444444444,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-20.040790574948403,131.80523507022292,4.0850201952844145,-3.9882519193910753,1.500492,61.844076492977706,61.86227665961981
rapid_freezing,2,4900.21,244.239,152.172,105.33,165.633,746.12,235.469,0.000355394,0.000443803,0,0,1.3611694444444444,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-20.158790574948398,127.67923507022294,3.8080201952843993,-4.828251919391079,1.49224,61.844076492977706,61.86207705441903
rapid_freezing,2,4930.27,244.746,153.36,104.624,167.026,753.516,235.351,0.000357465,0.000446428,0,0,1.3695194444444445,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-20.276790574948393,135.0752350702229,4.996020195284416,-3.435251919391078,1.507032,61.844076492977706,61.862435635192234
rapid_freezing,2,4960.33,243.91,153.22,105.717,165.237,755.236,235.233,0.000359535,0.000449052,0,0,1.3778694444444444,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-20.394790574948388,136.79523507022293,4.856020195284401,-5.224251919391094,1.510472,61.844076492977706,61.862519532686846
rapid_freezing,2,4990.4,244.265,152.841,104.527,165.164,748.768,235.115,0.000361603,0.000451675,0,0,1.386222222222222,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-20.512790574948383,130.32723507022297,4.47702019528441,-5.297251919391101,1.4975360000000002,61.844076492977706,61.86220503134829
rapid_freezing,2,5020.46,242.915,153.132,106.081,166.468,750.298,234.997,0.00036367,0.000454297,0,0,1.3945722222222223,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-20.630790574948378,131.85723507022294,4.768020195284407,-3.993251919391099,1.500596,61.844076492977706,61.86227918226497
rapid_freezing,2,5050.52,243.293,152.75,105.524,164.963,756.192,234.88,0.000365736,0.000456917,0,0,1.4029222222222224,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-20.747790574948397,137.75123507022295,4.386020195284402,-5.498251919391095,1.512384,61.844076492977706,61.86256624674355
rapid_freezing,2,5080.58,244.314,152.599,105.481,166.005,752.834,234.763,0.000367801,0.000459536,0,0,1.4112722222222223,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-20.864790574948387,134.3932350702229,4.235020195284392,-4.456251919391093,1.505668,61.844076492977706,61.8624024217901
rapid_freezing,2,5110.65,243.228,153.671,105.335,166.642,755.82,234.646,0.000369864,0.000462155,0,0,1.419625,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-20.981790574948405,137.379235070223,5.3070201952843945,-3.8192519193910925,1.51164,61.844076492977706,61.86254806228788
rapid_freezing,2,5140.71,244.03,153.252,104.893,166.237,756.995,234.529,0.000371926,0.000464771,0,0,1.427975,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-21.098790574948396,138.55423507022294,4.888020195284412,-4.224251919391094,1.51399,61.844076492977706,61.86260553023432
rapid_freezing,2,5170.77,243.52,152.961,105.577,166.228,753.807,234.412,0.000373987,0.000467387,0,0,1.436325,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-21.215790574948386,135.36623507022296,4.597020195284415,-4.23325191939108,1.507614,61.844076492977706,61.86244981604167
rapid_freezing,2,5200.84,243.885,153.648,104.825,165.367,760.675,234.296,0.000376047,0.000470002,0,0,1.4446777777777777,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-21.3317905749484,142.2342350702229,5.284020195284398,-5.094251919391098,1.52135,61.844076492977706,61.86278609222008
rapid_freezing,2,5230.9,243.604,153.33,105.068,165.895,757.403,234.179,0.000378105,0.000472615,0,0,1.4530277777777776,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-21.44879057494839,138.96223507022296,4.966020195284415,-4.566251919391078,1.514806,61.844076492977706,61.86262550592978
rapid_freezing,2,5260.96,244.836,152.746,105.043,165.939,759.306,234.063,0.000380162,0.000475228,0,0,1.4613777777777779,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-21.564790574948404,140.86523507022298,4.382020195284412,-4.5222519193910955,1.518612,61.844076492977706,61.862718818977086
rapid_freezing,2,5291.02,243.698,153.87,105.707,165.373,759.331,233.948,0.000382217,0.000477839,0,0,1.469727777777778,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-21.679790574948385,140.89023507022296,5.506020195284407,-5.088251919391098,1.518662,61.844076492977706,61.86272004640211
rapid_freezing,2,5321.09,243.392,153.295,105.251,165.666,763.127,233.832,0.000384272,0.000480449,0,0,1.4780805555555556,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-21.7957905749484,144.6862350702229,4.93102019528439,-4.795251919391092,1.526254,61.844076492977706,61.862906887259946
rapid_freezing,2,5351.15,244.375,153.981,105.558,165.661,762.51,233.717,0.000386325,0.000483058,0,0,1.4864305555555555,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-21.91079057494838,144.06923507022293,5.617020195284397,-4.800251919391087,1.52502,61.844076492977706,61.86287645486328
rapid_freezing,2,5381.21,243.766,153.73,105.551,165.498,765.243,233.601,0.000388377,0.000485665,0,0,1.4947805555555556,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-22.026790574948393,146.802235070223,5.366020195284392,-4.963251919391098,1.5304860000000002,61.844076492977706,61.86301144193899
rapid_freezing,2,5411.27,244.215,153.585,105.596,165.963,760.562,233.486,0.000390427,0.000488272,0,0,1.5031305555555556,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-22.141790574948402,142.12123507022295,5.22102019528441,-4.498251919391095,1.5211240000000001,61.844076492977706,61.86278053476625
rapid_freezing,2,5441.34,243.683,153.78,105.794,165.809,762.622,233.371,0.000392476,0.000490877,0,0,1.5114833333333333,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-22.256790574948383,144.1812350702229,5.416020195284403,-4.652251919391091,1.525244,61.844076492977706,61.86288197723101
rapid_freezing,2,5471.4,243.325,153.198,105.247,165.807,765.035,233.257,0.000394524,0.000493481,0,0,1.5198333333333331,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-22.370790574948387,146.5942350702229,4.83402019528441,-4.6542519193911005,1.53007,61.844076492977706,61.8630011515298
rapid_freezing,2,5501.46,243.861,154.792,105.573,165.804,768.287,233.142,0.000396571,0.000496084,0,0,1.5281833333333334,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-22.485790574948396,149.84623507022297,6.428020195284404,-4.657251919391086,1.536574,61.844076492977706,61.86316235795543
rapid_freezing,2,5531.52,243.972,153.632,106.235,165.804,766.255,233.028,0.000398616,0.000498686,0,0,1.5365333333333335,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-22.5997905749484,147.81423507022294,5.268020195284407,-4.657251919391086,1.53251,61.844076492977706,61.86306154862834
rapid_freezing,2,5561.59,243.137,154.042,104.592,165.247,766.546,232.914,0.00040066,0.000501286,0,0,1.5448861111111112,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-22.713790574948405,148.105235070223,5.678020195284404,-5.214251919391074,1.5330920000000001,61.844076492977706,61.863075969028095
rapid_freezing,2,5591.65,244.05,153.224,105.377,166.355,769.906,232.8,0.000402703,0.000503886,0,0,1.553236111111111,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-22.82779057494838,151.4652350702229,4.860020195284392,-4.106251919391099,1.539812,61.844076492977706,61.86324286896559
rapid_freezing,2,5621.71,243.208,152.832,105.93,164.929,771.141,232.686,0.000404744,0.000506484,0,0,1.5615861111111111,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-22.941790574948385,152.7002350702229,4.468020195284396,-5.532251919391086,1.542282,61.844076492977706,61.86330439797734
rapid_freezing,2,5651.77,243.879,153.904,104.524,165.285,770.275,232.573,0.000406785,0.000509081,0,0,1.5699361111111112,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-23.054790574948385,151.83423507022292,5.540020195284399,-5.176251919391092,1.54055,61.844076492977706,61.86326124261295
rapid_freezing,2,5681.84,244.235,152.857,105.132,165.794,770.706,232.46,0.000408823,0.000511677,0,0,1.5782888888888889,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-23.167790574948384,152.26523507022296,4.4930201952844016,-4.667251919391077,1.541412,61.844076492977706,61.86328271457167
rapid_freezing,2,5711.9,244.117,153.268,104.935,165.202,772.432,232.347,0.000410861,0.000514271,0,0,1.5866388888888887,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-23.280790574948384,153.99123507022296,4.904020195284403,-5.25925191939109,1.544864,61.844076492977706,61.86336882233115
rapid_freezing,2,5741.96,244.178,153.068,105.072,166.116,773.748,232.234,0.000412897,0.000516865,0,0,1.5949888888888888,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-23.393790574948383,155.307235070223,4.704020195284414,-4.345251919391075,1.5474960000000002,61.844076492977706,61.86343460509846
rapid_freezing,2,5772.03,244.08,153.702,105.383,165.447,774.562,232.121,0.000414932,0.000519457,0,0,1.6033416666666667,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-23.506790574948383,156.12123507022295,5.3380201952844,-5.014251919391086,1.549124,61.844076492977706,61.86347535045743
rapid_freezing,2,5802.09,244.055,153.872,105.525,165.279,772.829,232.008,0.000416966,0.000522049,0,0,1.6116916666666667,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-23.619790574948382,154.3882350702229,5.508020195284416,-5.182251919391092,1.545658,61.844076492977706,61.863388655344785
rapid_freezing,2,5832.15,242.618,153.73,104.979,165.859,774.589,231.896,0.000418998,0.000524638,0,0,1.6200416666666666,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-23.731790574948405,156.148235070223,5.366020195284392,-4.60225191939108,1.5491780000000002,61.844076492977706,61.86347670269561
rapid_freezing,2,5862.21,244.202,152.927,105.648,165.613,776.02,231.784,0.000421029,0.000527227,0,0,1.6283916666666667,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-23.8437905749484,157.57923507022292,4.563020195284395,-4.848251919391089,1.55204,61.844076492977706,61.86354843872826
rapid_freezing,2,5892.28,243.188,153.501,105.67,165.065,774.449,231.672,0.000423059,0.000529815,0,0,1.6367444444444443,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-23.955790574948395,156.0082350702229,5.137020195284407,-5.396251919391091,1.5488979999999999,61.844076492977706,61.863469691601374
rapid_freezing,2,5922.34,242.979,153.106,106.159,165.524,776.525,231.56,0.000425087,0.000532401,0,0,1.6450944444444444,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-24.06779057494839,158.08423507022292,4.742020195284397,-4.9372519193910875,1.55305,61.844076492977706,61.863573785966956
rapid_freezing,2,5952.4,244.347,153.531,105.435,166.131,780.837,231.449,0.000427115,0.000534987,0,0,1.6534444444444443,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-24.17879057494838,162.39623507022293,5.167020195284408,-4.330251919391088,1.561674,61.844076492977706,61.863790887332094
rapid_freezing,2,5982.46,243.725,153.975,105.494,165.424,780.342,231.337,0.00042914,0.000537571,0,0,1.6617944444444444,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-24.290790574948403,161.90123507022292,5.6110201952843966,-5.037251919391082,1.560684,61.844076492977706,61.86376590393713
rapid_freezing,2,6012.53,244.873,153.528,104.914,164.408,779.607,231.226,0.000431165,0.000540154,0,0,1.6701472222222222,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-24.401790574948393,161.1662350702229,5.164020195284394,-6.053251919391101,1.5592139999999999,61.844076492977706,61.86372883658949
rapid_freezing,2,6042.59,244.126,154.576,105.294,165.66,781.208,231.115,0.000433188,0.000542735,0,0,1.6784972222222223,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-24.512790574948383,162.7672350702229,6.212020195284396,-4.801251919391092,1.562416,61.844076492977706,61.863809622640716
rapid_freezing,2,6072.65,244.21,154.567,104.748,166.01,784.137,231.004,0.00043521,0.000545316,0,0,1.6868472222222222,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-24.6237905749484,165.69623507022288,6.2030201952844095,-4.4512519193910975,1.568274,61.844076492977706,61.86395784791298
rapid_freezing,2,6102.71,243.521,153.852,105.115,165.098,784.941,230.894,0.000437231,0.000547895,0,0,1.6951972222222222,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-24.733790574948387,166.50023507022297,5.488020195284406,-5.363251919391075,1.569882,61.844076492977706,61.863998632186735
rapid_freezing,2,6132.78,243.85,153.608,104.923,164.838,784.015,230.783,0.00043925,0.000550473,0,0,1.70355,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-24.844790574948405,165.57423507022293,5.244020195284406,-5.623251919391095,1.56803,61.844076492977706,61.86395166290445
rapid_freezing,2,6162.84,244.154,154.791,104.896,165.829,785.35,230.673,0.000441268,0.00055305,0,0,1.7119,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-24.95479057494839,166.90923507022296,6.427020195284399,-4.632251919391081,1.5707,61.844076492977706,61.8640193954392
rapid_freezing,2,6192.9,243.59,154.653,105.208,165.029,786.58,230.563,0.000443285,0.000555626,0,0,1.7202499999999998,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-25.064790574948404,168.13923507022298,6.289020195284394,-5.432251919391092,1.5731600000000001,61.844076492977706,61.86408190262649
rapid_freezing,2,6222.96,243.645,154.236,103.74,165.162,784.068,230.453,0.0004453,0.0005582,0,0,1.7286,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-25.17479057494839,165.62723507022292,5.872020195284392,-5.299251919391082,1.568136,61.844076492977706,61.86395434971623
rapid_freezing,2,6253.03,243.377,154.312,105.168,166.094,788.38,230.343,0.000447314,0.000560774,0,0,1.7369527777777778,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-25.284790574948403,169.93923507022294,5.948020195284414,-4.367251919391094,1.57676,61.844076492977706,61.864173552767014
rapid_freezing,2,6283.09,243.33,153.653,104.454,166.36,788.049,230.234,0.000449327,0.000563346,0,0,1.7453027777777779,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-25.393790574948383,169.60823507022292,5.289020195284394,-4.101251919391075,1.576098,61.844076492977706,61.86415668361512
rapid_freezing,2,6313.15,243.557,153.726,105.983,165.111,787.708,230.124,0.000451338,0.000565917,0,0,1.7536527777777777,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-25.503790574948397,169.2672350702229,5.362020195284401,-5.3502519193910985,1.575416,61.844076492977706,61.8641393122246
rapid_freezing,2,6343.22,243.798,153.963,105.837,164.746,791.169,230.015,0.000453348,0.000568487,0,0,1.7620055555555556,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-25.612790574948406,172.72823507022292,5.599020195284396,-5.715251919391079,1.582338,61.844076492977706,61.8643159730674
rapid_freezing,2,6373.28,243.684,153.906,105.199,166.055,794.047,229.906,0.000455357,0.000571055,0,0,1.7703555555555555,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-25.721790574948386,175.60623507022297,5.542020195284408,-4.406251919391082,1.5880940000000001,61.844076492977706,61.864463465079155
rapid_freezing,2,6403.34,243.576,154.299,105.145,164.247,793.726,229.797,0.000457365,0.000573623,0,0,1.7787055555555555,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-25.830790574948395,175.28523507022294,5.935020195284409,-6.214251919391074,1.587452,61.844076492977706,61.86444698792338
rapid_freezing,2,6433.4,244.159,154.761,105.938,165.552,791.844,229.689,0.000459371,0.000576189,0,0,1.7870555555555554,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-25.9387905749484,173.403235070223,6.397020195284398,-4.909251919391096,1.5836880000000002,61.844076492977706,61.864350517488035
rapid_freezing,2,6463.47,243.974,154.1,105.184,164.748,796.975,229.58,0.000461375,0.000578754,0,0,1.7954083333333335,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-26.04779057494838,178.53423507022296,5.7360201952843966,-5.713251919391098,1.59395,61.844076492977706,61.86461406872088
rapid_freezing,2,6493.53,243.54,154.273,105.048,165.039,793.534,229.472,0.000463379,0.000581318,0,0,1.8037583333333334,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-26.155790574948384,175.09323507022293,5.909020195284398,-5.422251919391101,1.587068,61.844076492977706,61.86443713561049
rapid_freezing,2,6523.59,243.304,154.727,104.741,164.241,793.754,229.364,0.000465381,0.00058388,0,0,1.8121083333333334,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-26.263790574948388,175.31323507022296,6.363020195284406,-6.220251919391075,1.5875080000000001,61.844076492977706,61.86444842491802
rapid_freezing,2,6553.65,243.935,154.591,105.147,163.917,794.261,229.256,0.000467382,0.000586442,0,0,1.8204583333333333,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-26.371790574948392,175.8202350702229,6.22702019528441,-6.544251919391087,1.588522,61.844076492977706,61.86447445354855
rapid_freezing,2,6583.72,243.169,154.082,105.711,165.771,798.533,229.149,0.000469382,0.000589002,0,0,1.8288111111111112,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-26.47879057494839,180.09223507022296,5.718020195284396,-4.690251919391102,1.597066,61.844076492977706,61.86469443129606
rapid_freezing,2,6613.78,243.772,154.853,105.329,165.257,798.695,229.041,0.00047138,0.000591561,0,0,1.837161111111111,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-26.586790574948395,180.254235070223,6.489020195284411,-5.2042519193910834,1.59739,61.844076492977706,61.86470279635535
rapid_freezing,2,6643.84,243.346,154.376,105.886,164.659,796.527,228.934,0.000473377,0.000594119,0,0,1.845511111111111,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-26.693790574948395,178.08623507022298,6.012020195284407,-5.802251919391097,1.5930540000000002,61.844076492977706,61.86459098964604
rapid_freezing,2,6673.9,243.703,154.326,104.755,164.961,796.773,228.827,0.000475372,0.000596675,0,0,1.853861111111111,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-26.800790574948394,178.33223507022296,5.962020195284396,-5.500251919391076,1.5935460000000001,61.844076492977706,61.864603660925475
rapid_freezing,2,6703.97,244.233,154.985,106.043,166.047,798.355,228.72,0.000477367,0.00059923,0,0,1.862213888888889,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-26.907790574948393,179.91423507022296,6.621020195284416,-4.414251919391091,1.59671,61.844076492977706,61.864685242013294
rapid_freezing,2,6734.03,244.59,155.293,105.319,165.234,801.825,228.613,0.00047936,0.000601785,0,0,1.870563888888889,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-27.014790574948393,183.38423507022299,6.929020195284409,-5.22725191939108,1.60365,61.844076492977706,61.864864750452476
rapid_freezing,2,6764.09,244.27,154.193,105.245,165.118,800.839,228.506,0.000481351,0.000604338,0,0,1.878913888888889,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-27.121790574948392,182.398235070223,5.829020195284414,-5.3432519193910935,1.6016780000000002,61.844076492977706,61.86481366402845
